"_id","im1","im2","w1","w2","t","u"
2861,96,50,1,0,1,false
2831,48,47,0,1,1,false
2864,53,12,0,1,1,false
2862,28,25,0,1,1,false
2866,25,24,1,0,1,false
2867,82,11,1,0,1,false
2865,61,44,0,1,1,false
2868,89,13,1,0,1,false
2869,95,51,0,1,1,false
2863,62,12,0,1,1,false
2873,25,6,1,0,1,false
2874,97,75,0,1,1,false
2875,54,30,0,1,1,false
2872,85,1,0,1,1,false
2876,12,2,1,0,1,false
2877,57,19,0,1,1,false
2870,83,9,0,1,1,false
2878,76,69,0,1,1,false
2871,15,14,0,1,1,false
2882,85,10,1,0,1,false
2881,88,9,0,1,1,false
2879,49,0,1,0,1,false
2884,34,6,1,0,1,false
2885,99,55,0,1,1,false
2886,55,49,1,0,1,false
2887,56,37,0,1,1,false
2880,99,28,1,0,1,false
2883,35,27,1,0,1,false
2891,65,22,0,1,1,false
2892,49,8,1,0,1,false
2893,35,19,0,1,1,false
2894,53,19,1,0,1,false
2895,48,3,1,0,1,false
2889,89,71,0,1,1,false
2896,71,8,1,0,1,false
2897,88,13,1,0,1,false
2899,75,26,0,1,1,false
2898,74,29,1,0,1,false
2890,63,40,1,0,1,false
2900,51,5,1,0,1,false
2901,96,16,0,1,1,false
2902,80,34,0,1,1,false
2888,34,30,0,1,1,false
2905,59,6,1,0,1,false
2906,50,4,0,1,1,false
2907,94,50,1,0,1,false
2908,54,25,0,1,1,false
2910,38,5,1,0,1,false
2909,39,10,1,0,1,false
2903,36,0,1,0,1,false
2913,87,60,1,0,1,false
2914,39,12,0,1,1,false
2915,83,34,1,0,1,false
2912,86,45,1,0,1,false
2916,86,66,0,1,1,false
2917,50,42,0,1,1,false
2918,89,45,1,0,1,false
2911,63,51,1,0,1,false
2919,24,23,1,0,1,false
2920,81,4,0,1,1,false
2904,66,36,1,0,1,false
2921,97,60,0,1,1,false
2925,56,6,0,1,1,false
2924,86,79,0,1,1,false
2922,99,56,1,0,1,false
2926,69,21,1,0,1,false
2927,95,72,0,1,1,false
2928,56,22,0,1,1,false
2929,95,58,1,0,1,false
2930,81,15,0,1,1,false
2923,70,55,1,0,1,false
2931,71,42,0,1,1,false
2934,61,33,1,0,1,false
2935,89,86,1,0,1,false
2936,98,47,1,0,1,false
2937,51,22,0,1,1,false
2939,98,31,0,1,1,false
2938,74,38,1,0,1,false
2932,26,12,1,0,1,false
2942,66,59,0,1,1,false
2941,91,18,1,0,1,false
2933,61,36,1,0,1,false
2944,52,37,0,1,1,false
2943,86,68,1,0,1,false
2946,63,29,0,1,1,false
2947,94,13,0,1,1,false
2940,88,33,1,0,1,false
2945,54,37,1,0,1,false
2950,71,61,1,0,1,false
2948,97,81,1,0,1,false
2952,78,57,0,1,1,false
2953,86,35,1,0,1,false
2954,41,13,0,1,1,false
2955,87,81,1,0,1,false
2949,70,66,1,0,1,false
2951,59,12,1,0,1,false
2956,72,61,1,0,1,false
2957,85,79,1,0,1,false
2958,76,64,0,1,1,false
2961,74,68,1,0,1,false
2962,73,18,1,0,1,false
2960,57,38,0,1,1,false
2963,92,43,1,0,1,false
2964,20,12,0,1,1,false
2967,72,52,1,0,1,false
2968,54,22,0,1,1,false
2965,93,55,1,0,1,false
2969,96,57,1,0,1,false
2970,92,32,1,0,1,false
2971,94,26,0,1,1,false
2972,79,26,1,0,1,false
2966,90,4,0,1,1,false
2975,72,55,1,0,1,false
2974,99,91,0,1,1,false
2976,30,9,0,1,1,false
2977,89,8,1,0,1,false
2978,28,2,1,0,1,false
2979,39,8,0,1,1,false
2980,58,30,1,0,1,false
2973,52,31,0,1,1,false
2981,67,22,1,0,1,false
2983,90,13,1,0,1,false
2984,70,58,0,1,1,false
2985,98,94,1,0,1,false
2987,45,23,1,0,1,false
2988,99,36,1,0,1,false
2982,58,6,1,0,1,false
2986,85,84,1,0,1,false
2991,85,67,1,0,1,false
2989,85,9,1,0,1,false
2992,97,34,1,0,1,false
2993,71,2,1,0,1,false
2994,77,64,0,1,1,false
2995,93,81,1,0,1,false
2996,86,42,0,1,1,false
2990,97,2,1,0,1,false
2997,20,2,1,0,1,false
2998,77,14,0,1,1,false
2959,29,13,1,0,1,false
3001,91,62,1,0,1,false
3003,23,14,0,1,1,false
3004,84,64,0,1,1,false
3005,21,8,1,0,1,false
3000,54,51,1,0,1,false
3006,52,16,0,1,1,false
2999,64,47,0,1,1,false
3002,53,2,0,1,1,false
3010,32,12,0,1,1,false
3011,36,11,1,0,1,false
3012,98,96,0,1,1,false
3013,59,31,0,1,1,false
3014,35,3,0,1,1,false
3015,39,38,0,1,1,false
3016,83,36,0,1,1,false
3017,82,72,0,1,1,false
3018,76,41,0,1,1,false
3019,26,18,1,0,1,false
3009,84,1,0,1,1,false
3020,72,34,0,1,1,false
3007,87,31,0,1,1,false
3008,53,22,0,1,1,false
3021,94,41,1,0,1,false
3022,80,77,1,0,1,false
3024,94,71,0,1,1,false
3025,94,84,1,0,1,false
3028,58,15,1,0,1,false
3023,31,27,0,1,1,false
3029,77,30,0,1,1,false
3027,89,9,1,0,1,false
3031,70,53,0,1,1,false
3032,27,17,1,0,1,false
3033,82,67,1,0,1,false
3030,99,12,0,1,1,false
3026,71,30,0,1,1,false
3035,47,13,1,0,1,false
3037,75,53,0,1,1,false
3038,82,15,1,0,1,false
3039,54,11,1,0,1,false
3040,9,6,0,1,1,false
3036,55,11,1,0,1,false
3041,83,43,1,0,1,false
3042,86,4,1,0,1,false
3034,99,96,0,1,1,false
3046,99,17,0,1,1,false
3047,99,70,0,1,1,false
3045,67,15,1,0,1,false
3043,65,0,0,1,1,false
3049,43,18,0,1,1,false
3048,78,20,0,1,1,false
3051,98,13,1,0,1,false
3050,87,18,1,0,1,false
3044,59,49,1,0,1,false
3052,92,78,0,1,1,false
3053,92,73,0,1,1,false
3057,85,60,1,0,1,false
3054,75,65,0,1,1,false
3056,90,40,1,0,1,false
3058,80,73,1,0,1,false
3059,69,16,0,1,1,false
3060,87,9,1,0,1,false
3062,79,43,0,1,1,false
3055,96,21,1,0,1,false
3061,14,2,1,0,1,false
3064,14,3,0,1,1,false
3066,77,53,0,1,1,false
3067,98,39,0,1,1,false
3069,88,4,1,0,1,false
3068,54,27,1,0,1,false
3070,92,17,0,1,1,false
3071,16,2,1,0,1,false
3065,82,60,1,0,1,false
3073,76,60,0,1,1,false
3074,6,2,0,1,1,false
3075,12,5,0,1,1,false
3076,66,7,0,1,1,false
3077,95,24,0,1,1,false
3079,82,29,0,1,1,false
3080,47,38,1,0,1,false
3078,45,1,1,0,1,false
3081,71,11,1,0,1,false
3082,98,30,1,0,1,false
3083,52,30,0,1,1,false
3072,81,39,1,0,1,false
3063,53,32,1,0,1,false
3084,38,25,0,1,1,false
3085,16,8,1,0,1,false
3086,59,24,0,1,1,false
3088,78,42,1,0,1,false
3087,62,47,1,0,1,false
3092,49,3,0,1,1,false
3093,43,14,0,1,1,false
3089,57,17,1,0,1,false
3094,13,6,1,0,1,false
3095,59,20,1,0,1,false
3096,84,80,1,0,1,false
3097,96,15,0,1,1,false
3099,99,65,1,0,1,false
3091,42,27,1,0,1,false
3100,33,21,0,1,1,false
3101,62,3,0,1,1,false
3102,97,40,1,0,1,false
3103,98,74,1,0,1,false
3104,45,37,1,0,1,false
3090,95,23,0,1,1,false
3107,33,23,0,1,1,false
3108,95,76,1,0,1,false
3109,72,33,0,1,1,false
3110,90,53,1,0,1,false
3111,80,10,1,0,1,false
3112,45,36,0,1,1,false
3113,58,51,1,0,1,false
3114,71,46,1,0,1,false
3105,91,59,1,0,1,false
3115,89,41,1,0,1,false
3116,48,21,1,0,1,false
3117,40,4,1,0,1,false
3118,50,16,0,1,1,false
3120,64,3,1,0,1,false
3098,97,57,1,0,1,false
3121,38,36,0,1,1,false
3123,53,9,0,1,1,false
3122,45,3,0,1,1,false
3124,87,22,1,0,1,false
3125,98,32,1,0,1,false
3127,91,75,1,0,1,false
3128,82,13,0,1,1,false
3129,86,19,1,0,1,false
3130,80,70,1,0,1,false
3131,78,55,0,1,1,false
3132,48,45,1,0,1,false
3133,37,22,0,1,1,false
3134,84,76,1,0,1,false
3135,73,28,1,0,1,false
3136,10,6,0,1,1,false
3137,77,23,0,1,1,false
3138,58,50,1,0,1,false
3139,51,33,1,0,1,false
3140,60,0,1,0,1,false
3141,95,85,1,0,1,false
3142,48,37,1,0,1,false
3143,49,1,1,0,1,false
3144,70,19,0,1,1,false
3106,49,45,1,0,1,false
3119,55,14,1,0,1,false
3126,57,10,1,0,1,false
3148,94,77,1,0,1,false
3146,96,29,1,0,1,false
3149,91,67,1,0,1,false
3150,29,27,1,0,1,false
3151,92,56,1,0,1,false
3152,86,65,1,0,1,false
3153,65,29,0,1,1,false
3145,95,78,1,0,1,false
3147,97,67,0,1,1,false
3155,98,35,0,1,1,false
3157,50,11,0,1,1,false
3158,68,52,1,0,1,false
3159,82,57,0,1,1,false
3160,11,10,1,0,1,false
3161,43,5,1,0,1,false
3162,96,14,0,1,1,false
3156,10,2,0,1,1,false
3164,80,14,1,0,1,false
3165,39,37,1,0,1,false
3166,58,23,1,0,1,false
3167,93,38,0,1,1,false
3168,81,17,0,1,1,false
3154,53,34,1,0,1,false
3169,19,10,1,0,1,false
3163,89,34,1,0,1,false
3172,46,41,1,0,1,false
3173,70,6,1,0,1,false
3174,51,24,0,1,1,false
3175,47,40,1,0,1,false
3176,96,45,1,0,1,false
3177,52,21,1,0,1,false
3170,95,16,0,1,1,false
3180,14,9,1,0,1,false
3179,39,26,1,0,1,false
3181,24,11,1,0,1,false
3182,80,9,1,0,1,false
3183,58,49,1,0,1,false
3184,68,48,1,0,1,false
3185,69,43,0,1,1,false
3187,14,13,1,0,1,false
3188,81,76,1,0,1,false
3189,75,18,0,1,1,false
3178,71,22,1,0,1,false
3191,15,13,0,1,1,false
3192,53,40,1,0,1,false
3190,74,35,1,0,1,false
3186,64,50,1,0,1,false
3171,26,24,0,1,1,false
3196,2,0,0,1,1,false
3197,78,70,0,1,1,false
3198,67,44,1,0,1,false
3194,23,7,0,1,1,false
3200,78,61,0,1,1,false
3201,45,30,0,1,1,false
3199,39,20,0,1,1,false
3193,30,27,1,0,1,false
3195,64,43,1,0,1,false
3202,37,20,0,1,1,false
3203,66,0,1,0,1,false
3205,29,28,1,0,1,false
3208,86,23,1,0,1,false
3207,95,77,1,0,1,false
3209,56,52,1,0,1,false
3211,52,22,0,1,1,false
3212,73,60,1,0,1,false
3210,71,44,1,0,1,false
3206,73,49,1,0,1,false
3214,70,63,0,1,1,false
3216,95,92,0,1,1,false
3217,68,18,1,0,1,false
3215,43,24,1,0,1,false
3218,58,43,0,1,1,false
3219,27,25,0,1,1,false
3221,81,28,0,1,1,false
3222,83,59,0,1,1,false
3223,22,20,0,1,1,false
3224,96,1,0,1,1,false
3204,58,2,1,0,1,false
3220,37,32,1,0,1,false
3213,40,15,1,0,1,false
3225,89,83,1,0,1,false
3226,39,36,1,0,1,false
3227,36,10,1,0,1,false
3228,94,4,1,0,1,false
3229,70,3,0,1,1,false
3230,26,22,0,1,1,false
3231,68,16,1,0,1,false
3232,19,16,1,0,1,false
3233,75,17,0,1,1,false
3234,90,29,1,0,1,false
3235,64,11,1,0,1,false
3236,96,51,0,1,1,false
3240,62,14,1,0,1,false
3241,80,23,1,0,1,false
3242,56,20,0,1,1,false
3238,44,32,0,1,1,false
3243,87,84,0,1,1,false
3244,59,27,1,0,1,false
3245,53,7,1,0,1,false
3237,62,59,1,0,1,false
3248,73,6,1,0,1,false
3249,62,55,1,0,1,false
3250,78,63,0,1,1,false
3247,40,26,1,0,1,false
3251,84,78,1,0,1,false
3252,64,53,0,1,1,false
3253,67,30,1,0,1,false
3254,78,21,1,0,1,false
3255,81,47,0,1,1,false
3256,81,3,0,1,1,false
3257,96,31,1,0,1,false
3258,44,9,0,1,1,false
3259,48,36,0,1,1,false
3260,31,29,0,1,1,false
3261,81,25,0,1,1,false
3262,24,0,0,1,1,false
3246,56,23,1,0,1,false
3239,64,14,0,1,1,false
3263,56,26,0,1,1,false
3266,60,21,1,0,1,false
3267,61,39,1,0,1,false
3268,46,38,0,1,1,false
3269,38,18,1,0,1,false
3270,85,23,1,0,1,false
3271,71,33,1,0,1,false
3264,46,4,1,0,1,false
3265,86,32,0,1,1,false
3275,70,32,1,0,1,false
3274,76,45,0,1,1,false
3276,59,11,1,0,1,false
3277,69,13,1,0,1,false
3278,60,23,1,0,1,false
3279,62,32,1,0,1,false
3280,48,12,0,1,1,false
3282,59,51,1,0,1,false
3283,58,14,0,1,1,false
3284,57,50,1,0,1,false
3285,73,42,0,1,1,false
3286,52,18,1,0,1,false
3287,78,77,1,0,1,false
3272,43,36,1,0,1,false
3281,64,37,0,1,1,false
3273,50,14,0,1,1,false
3291,47,6,1,0,1,false
3290,22,5,1,0,1,false
3293,91,87,0,1,1,false
3294,65,21,1,0,1,false
3295,97,85,0,1,1,false
3292,73,67,1,0,1,false
3288,93,69,0,1,1,false
3289,48,30,0,1,1,false
3299,88,84,0,1,1,false
3298,98,73,0,1,1,false
3300,66,13,0,1,1,false
3301,75,48,0,1,1,false
3302,31,10,1,0,1,false
3303,96,38,0,1,1,false
3304,97,49,0,1,1,false
3306,35,23,1,0,1,false
3307,64,1,0,1,1,false
3308,72,69,0,1,1,false
3309,62,45,1,0,1,false
3310,83,61,0,1,1,false
3311,80,29,1,0,1,false
3296,13,9,1,0,1,false
3297,68,9,1,0,1,false
3305,34,32,0,1,1,false
3312,71,27,1,0,1,false
3316,44,4,1,0,1,false
3317,92,27,0,1,1,false
3315,78,27,1,0,1,false
3318,82,37,0,1,1,false
3320,85,28,1,0,1,false
3321,66,2,1,0,1,false
3322,67,56,0,1,1,false
3319,70,47,1,0,1,false
3324,91,51,0,1,1,false
3325,36,14,0,1,1,false
3323,19,14,1,0,1,false
3326,68,4,1,0,1,false
3327,35,32,1,0,1,false
3329,35,16,1,0,1,false
3328,77,16,0,1,1,false
3331,89,74,1,0,1,false
3332,74,31,1,0,1,false
3333,56,3,0,1,1,false
3334,36,9,1,0,1,false
3335,25,0,1,0,1,false
3336,94,30,0,1,1,false
3314,54,39,1,0,1,false
3337,75,1,1,0,1,false
3339,15,10,1,0,1,false
3338,83,46,1,0,1,false
3340,94,87,0,1,1,false
3341,27,23,1,0,1,false
3342,95,6,1,0,1,false
3330,99,44,0,1,1,false
3345,81,12,0,1,1,false
3344,56,53,0,1,1,false
3346,82,58,1,0,1,false
3347,71,23,1,0,1,false
3348,67,27,0,1,1,false
3349,56,1,0,1,1,false
3313,32,7,0,1,1,false
3352,73,35,0,1,1,false
3351,71,9,1,0,1,false
3353,58,16,1,0,1,false
3354,50,40,0,1,1,false
3350,45,5,0,1,1,false
3343,48,38,0,1,1,false
3355,91,49,0,1,1,false
3356,44,20,0,1,1,false
3357,69,23,1,0,1,false
3358,53,1,1,0,1,false
3359,56,50,1,0,1,false
3360,57,45,1,0,1,false
3362,47,41,1,0,1,false
3361,95,28,1,0,1,false
3363,93,41,1,0,1,false
3364,31,19,0,1,1,false
3365,70,9,0,1,1,false
3367,27,11,1,0,1,false
3368,39,29,1,0,1,false
3369,86,33,1,0,1,false
3370,45,24,0,1,1,false
3371,80,27,1,0,1,false
3372,78,7,0,1,1,false
3373,79,17,0,1,1,false
3375,57,14,1,0,1,false
3374,63,7,1,0,1,false
3366,32,10,1,0,1,false
3376,65,23,1,0,1,false
3380,74,62,1,0,1,false
3379,80,57,0,1,1,false
3381,92,30,0,1,1,false
3382,95,8,0,1,1,false
3383,90,83,1,0,1,false
3384,72,63,0,1,1,false
3385,56,2,0,1,1,false
3377,76,71,0,1,1,false
3378,35,1,1,0,1,false
3389,74,54,1,0,1,false
3390,72,67,1,0,1,false
3391,88,69,1,0,1,false
3388,36,32,1,0,1,false
3392,25,18,1,0,1,false
3393,87,72,1,0,1,false
3394,81,73,0,1,1,false
3386,4,2,0,1,1,false
3387,67,8,0,1,1,false
3398,54,17,1,0,1,false
3397,92,23,1,0,1,false
3396,81,32,1,0,1,false
3399,29,7,0,1,1,false
3401,61,30,0,1,1,false
3400,60,40,0,1,1,false
3402,96,54,0,1,1,false
3395,69,63,0,1,1,false
3403,93,17,1,0,1,false
3404,57,39,1,0,1,false
3408,37,15,0,1,1,false
3407,73,3,0,1,1,false
3409,93,63,0,1,1,false
3411,53,21,1,0,1,false
3412,93,80,0,1,1,false
3405,87,78,1,0,1,false
3410,82,45,1,0,1,false
3406,48,34,0,1,1,false
3413,95,75,0,1,1,false
3416,78,2,0,1,1,false
3418,54,43,1,0,1,false
3419,35,28,0,1,1,false
3417,98,4,1,0,1,false
3420,47,22,1,0,1,false
3421,19,9,1,0,1,false
3422,49,33,0,1,1,false
3423,57,4,1,0,1,false
3414,89,2,1,0,1,false
3415,98,67,0,1,1,false
3424,77,5,0,1,1,false
3427,37,35,1,0,1,false
3426,74,56,1,0,1,false
3428,63,11,1,0,1,false
3430,48,29,0,1,1,false
3429,81,38,0,1,1,false
3431,76,26,0,1,1,false
3432,85,21,1,0,1,false
3433,90,56,0,1,1,false
3425,49,41,0,1,1,false
3434,56,12,0,1,1,false
3435,40,16,1,0,1,false
3436,61,47,0,1,1,false
3437,57,1,1,0,1,false
3438,64,24,1,0,1,false
3442,93,87,0,1,1,false
3443,92,49,1,0,1,false
3444,98,14,0,1,1,false
3445,60,52,1,0,1,false
3446,64,15,1,0,1,false
3440,86,51,0,1,1,false
3447,40,32,1,0,1,false
3449,79,30,0,1,1,false
3448,92,63,0,1,1,false
3450,85,55,1,0,1,false
3451,22,14,1,0,1,false
3441,53,45,1,0,1,false
3439,89,28,1,0,1,false
3452,12,0,1,0,1,false
3454,67,19,0,1,1,false
3455,90,35,1,0,1,false
3456,29,3,0,1,1,false
3457,98,68,0,1,1,false
3458,94,43,0,1,1,false
3459,84,39,1,0,1,false
3453,5,4,1,0,1,false
3460,91,44,1,0,1,false
3464,60,19,0,1,1,false
3463,85,53,1,0,1,false
3465,37,2,1,0,1,false
3466,92,61,0,1,1,false
3467,81,78,0,1,1,false
3468,58,11,0,1,1,false
3469,63,56,1,0,1,false
3461,77,61,0,1,1,false
3470,98,1,1,0,1,false
3462,88,19,0,1,1,false
3473,53,25,0,1,1,false
3474,66,44,1,0,1,false
3475,59,15,0,1,1,false
3472,60,20,0,1,1,false
3476,75,61,0,1,1,false
3477,53,29,0,1,1,false
3478,80,12,1,0,1,false
3471,86,11,0,1,1,false
3482,71,67,1,0,1,false
3481,44,23,1,0,1,false
3483,49,48,0,1,1,false
3484,83,51,1,0,1,false
3485,52,25,0,1,1,false
3487,64,48,1,0,1,false
3486,43,31,1,0,1,false
3489,69,2,1,0,1,false
3488,89,10,1,0,1,false
3490,81,34,0,1,1,false
3479,98,95,1,0,1,false
3491,97,10,1,0,1,false
3492,27,12,0,1,1,false
3493,81,0,0,1,1,false
3494,29,11,0,1,1,false
3480,67,16,0,1,1,false
3498,98,29,1,0,1,false
3499,13,1,1,0,1,false
3497,95,31,1,0,1,false
3500,77,12,0,1,1,false
3501,76,1,0,1,1,false
3503,94,34,0,1,1,false
3502,49,14,0,1,1,false
3495,59,58,0,1,1,false
3496,77,73,0,1,1,false
3507,16,1,1,0,1,false
3506,74,51,1,0,1,false
3509,50,32,0,1,1,false
3504,78,49,1,0,1,false
3508,27,19,0,1,1,false
3510,82,54,1,0,1,false
3511,79,74,0,1,1,false
3505,37,18,1,0,1,false
3515,54,29,0,1,1,false
3516,35,14,0,1,1,false
3517,87,48,1,0,1,false
3518,84,72,0,1,1,false
3519,92,50,1,0,1,false
3512,93,12,0,1,1,false
3513,99,90,0,1,1,false
3520,83,66,1,0,1,false
3514,97,1,0,1,1,false
3524,97,14,0,1,1,false
3525,19,18,1,0,1,false
3526,73,55,1,0,1,false
3527,56,4,1,0,1,false
3522,16,7,1,0,1,false
3528,67,28,1,0,1,false
3529,85,43,0,1,1,false
3521,68,47,1,0,1,false
3523,95,79,1,0,1,false
3531,78,12,1,0,1,false
3533,6,5,1,0,1,false
3534,95,69,1,0,1,false
3535,97,19,0,1,1,false
3536,26,21,1,0,1,false
3537,7,0,0,1,1,false
3538,60,53,1,0,1,false
3532,55,34,0,1,1,false
3541,78,25,1,0,1,false
3530,47,16,1,0,1,false
3542,86,62,1,0,1,false
3543,76,21,0,1,1,false
3544,45,34,1,0,1,false
3545,70,44,1,0,1,false
3546,61,20,1,0,1,false
3539,35,4,1,0,1,false
3549,58,36,1,0,1,false
3550,89,62,1,0,1,false
3551,61,6,1,0,1,false
3552,35,24,1,0,1,false
3553,98,16,0,1,1,false
3554,67,42,1,0,1,false
3547,93,42,1,0,1,false
3555,93,72,0,1,1,false
3557,74,0,1,0,1,false
3556,86,21,1,0,1,false
3559,98,54,0,1,1,false
3558,95,39,1,0,1,false
3560,25,23,1,0,1,false
3548,82,0,0,1,1,false
3540,35,20,0,1,1,false
3564,39,16,0,1,1,false
3563,50,5,0,1,1,false
3565,27,7,0,1,1,false
3566,65,15,1,0,1,false
3567,4,3,0,1,1,false
3568,44,8,1,0,1,false
3569,91,8,0,1,1,false
3571,32,6,1,0,1,false
3572,73,69,1,0,1,false
3573,20,9,1,0,1,false
3574,33,5,0,1,1,false
3575,68,20,1,0,1,false
3576,47,31,1,0,1,false
3561,65,64,0,1,1,false
3562,97,52,1,0,1,false
3570,41,36,0,1,1,false
3577,15,8,0,1,1,false
3581,53,0,1,0,1,false
3580,31,2,0,1,1,false
3583,38,37,0,1,1,false
3582,84,54,0,1,1,false
3584,54,3,0,1,1,false
3585,63,24,1,0,1,false
3586,85,29,1,0,1,false
3578,38,0,0,1,1,false
3579,66,39,1,0,1,false
3590,61,34,1,0,1,false
3589,75,25,0,1,1,false
3591,67,60,0,1,1,false
3592,83,63,0,1,1,false
3593,83,1,1,0,1,false
3594,13,2,0,1,1,false
3595,90,3,0,1,1,false
3597,34,22,1,0,1,false
3598,78,74,1,0,1,false
3599,70,67,1,0,1,false
3600,53,18,1,0,1,false
3601,83,82,1,0,1,false
3602,51,43,1,0,1,false
3587,42,14,0,1,1,false
3603,96,34,0,1,1,false
3604,84,2,0,1,1,false
3605,96,75,1,0,1,false
3606,17,15,1,0,1,false
3607,86,71,0,1,1,false
3608,63,1,1,0,1,false
3596,72,27,0,1,1,false
3611,62,7,0,1,1,false
3612,60,22,0,1,1,false
3588,71,41,1,0,1,false
3613,44,40,0,1,1,false
3614,68,14,1,0,1,false
3615,81,44,0,1,1,false
3616,73,56,1,0,1,false
3610,61,55,1,0,1,false
3609,70,61,1,0,1,false
3620,40,12,1,0,1,false
3621,77,0,0,1,1,false
3622,45,21,0,1,1,false
3623,50,46,0,1,1,false
3624,44,11,0,1,1,false
3625,31,12,0,1,1,false
3618,93,92,0,1,1,false
3627,91,2,1,0,1,false
3626,76,54,0,1,1,false
3628,39,17,1,0,1,false
3629,62,50,1,0,1,false
3630,52,8,0,1,1,false
3631,79,69,1,0,1,false
3619,88,7,0,1,1,false
3634,62,16,0,1,1,false
3635,77,72,0,1,1,false
3633,99,79,0,1,1,false
3636,79,65,1,0,1,false
3637,95,45,1,0,1,false
3617,40,36,0,1,1,false
3632,75,15,0,1,1,false
3638,30,16,1,0,1,false
3639,66,49,1,0,1,false
3640,58,4,1,0,1,false
3641,42,38,0,1,1,false
3642,75,59,0,1,1,false
3646,39,28,1,0,1,false
3643,52,43,0,1,1,false
3647,94,69,0,1,1,false
3648,81,58,0,1,1,false
3645,91,6,1,0,1,false
3650,70,41,1,0,1,false
3644,90,52,1,0,1,false
3649,84,27,1,0,1,false
3652,70,27,1,0,1,false
3653,66,16,1,0,1,false
3655,46,17,1,0,1,false
3656,63,18,1,0,1,false
3657,28,24,0,1,1,false
3654,39,21,1,0,1,false
3658,51,25,0,1,1,false
3659,93,46,0,1,1,false
3660,95,67,1,0,1,false
3661,65,33,1,0,1,false
3651,92,62,1,0,1,false
3665,72,59,0,1,1,false
3666,81,19,0,1,1,false
3667,82,14,0,1,1,false
3664,53,31,0,1,1,false
3668,46,25,0,1,1,false
3669,82,51,0,1,1,false
3670,93,23,1,0,1,false
3662,92,29,0,1,1,false
3663,89,43,0,1,1,false
3674,58,10,0,1,1,false
3673,92,25,0,1,1,false
3671,77,54,0,1,1,false
3675,67,57,1,0,1,false
3676,39,5,1,0,1,false
3677,72,41,1,0,1,false
3678,98,87,1,0,1,false
3672,59,26,1,0,1,false
3682,76,5,0,1,1,false
3683,59,23,1,0,1,false
3684,98,84,1,0,1,false
3685,89,79,0,1,1,false
3686,53,10,0,1,1,false
3680,94,85,1,0,1,false
3679,64,63,1,0,1,false
3687,83,41,1,0,1,false
3681,85,70,0,1,1,false
3688,99,83,0,1,1,false
3692,68,12,1,0,1,false
3691,94,33,1,0,1,false
3693,70,62,1,0,1,false
3694,58,29,1,0,1,false
3696,72,54,0,1,1,false
3697,76,35,0,1,1,false
3695,96,85,1,0,1,false
3689,80,35,1,0,1,false
3690,77,18,0,1,1,false
3701,26,10,1,0,1,false
3698,69,68,0,1,1,false
3700,79,66,0,1,1,false
3702,96,63,1,0,1,false
3704,81,49,1,0,1,false
3705,73,39,0,1,1,false
3703,52,11,0,1,1,false
3706,38,31,1,0,1,false
3699,71,31,1,0,1,false
3710,41,15,0,1,1,false
3709,73,17,1,0,1,false
3711,80,68,0,1,1,false
3712,87,68,0,1,1,false
3713,17,0,0,1,1,false
3714,88,1,1,0,1,false
3715,43,10,1,0,1,false
3707,67,13,0,1,1,false
3718,76,37,0,1,1,false
3716,84,5,0,1,1,false
3720,90,76,1,0,1,false
3719,98,51,1,0,1,false
3717,15,7,0,1,1,false
3721,63,43,0,1,1,false
3722,82,49,1,0,1,false
3724,93,40,0,1,1,false
3723,92,45,1,0,1,false
3725,26,14,1,0,1,false
3708,89,60,1,0,1,false
3729,42,34,1,0,1,false
3728,45,27,0,1,1,false
3730,65,25,0,1,1,false
3731,90,17,1,0,1,false
3732,72,16,0,1,1,false
3733,34,28,1,0,1,false
3734,95,5,0,1,1,false
3726,19,11,1,0,1,false
3727,77,38,0,1,1,false
3738,88,38,0,1,1,false
3737,81,1,1,0,1,false
3740,76,73,0,1,1,false
3739,74,17,1,0,1,false
3741,62,34,1,0,1,false
3742,60,31,0,1,1,false
3743,61,49,0,1,1,false
3735,60,43,0,1,1,false
3736,69,50,1,0,1,false
3747,78,68,0,1,1,false
3748,38,4,1,0,1,false
3749,86,24,0,1,1,false
3750,80,44,1,0,1,false
3751,37,12,1,0,1,false
3746,26,2,0,1,1,false
3745,89,24,1,0,1,false
3752,24,13,0,1,1,false
3744,78,28,1,0,1,false
3753,71,69,1,0,1,false
3757,94,67,0,1,1,false
3756,97,62,0,1,1,false
3758,51,49,0,1,1,false
3759,43,20,1,0,1,false
3760,98,78,1,0,1,false
3754,48,4,1,0,1,false
3761,56,30,0,1,1,false
3755,89,82,1,0,1,false
3762,76,25,0,1,1,false
3766,67,33,0,1,1,false
3765,59,9,1,0,1,false
3763,39,30,0,1,1,false
3767,77,3,0,1,1,false
3768,46,22,1,0,1,false
3769,63,32,0,1,1,false
3770,66,20,1,0,1,false
3771,62,27,0,1,1,false
3764,73,65,1,0,1,false
3775,53,16,1,0,1,false
3776,51,50,1,0,1,false
3774,93,22,1,0,1,false
3777,75,23,0,1,1,false
3778,91,33,1,0,1,false
3772,92,16,0,1,1,false
3779,64,25,1,0,1,false
3780,87,51,0,1,1,false
3781,64,21,1,0,1,false
3773,72,62,1,0,1,false
3785,42,19,0,1,1,false
3786,30,4,1,0,1,false
3787,74,8,0,1,1,false
3784,57,5,0,1,1,false
3783,41,17,0,1,1,false
3788,32,15,0,1,1,false
3789,57,44,0,1,1,false
3790,89,11,1,0,1,false
3793,15,6,1,0,1,false
